,Peabody Essex Museum,Salem Witch Museum,The Satanic Temple at Salem Art gallery,Bewitched Statue,Witch House,Salem Maritime National Historic Site,The House of the Seven Gables,Salem Willows Park,Witch Dungeon Museum,Salem Willows Arcade,Joshua Ward House,Count Orlok’s Nightmare Gallery,Black Veil Shoppe of Drear & Wonder,Crow Haven Corner,Herb Mackey’s Metal Sculpture Yard,Harbor Sweets,Salem Witch Board Museum,New England Pirate Museum,Salem Witch Trials Memorial,witch city mall,Historic New England Phillips House,Pickering Wharf
34,0.4059535552651023,0.4566334351049154,0.6536932724516,0.35938980779806584,0.26137440567132064,0.4617786005708863,0.6866223314338136,0.7663723961563622,0.3274897819090464,0.7666296544296608,0.3210583250765828,0.3619623905310513,0.2328187373351822,0.43579551496773333,0.5631383602505126,0.5309810760881947,0.37662611210906827,0.36247690707764835,0.47952942142848587,0.3516720595991095,0.10959202442517973,0.3375228545676896
35,0.38871725095409987,0.43939713079391296,0.6364569681405976,0.3421535034870634,0.2441381013603182,0.44454229625988384,0.6693860271228111,0.7491360918453598,0.3102534775980439,0.7493933501186584,0.30382202076558035,0.34472608622004886,0.26574779631739587,0.4185592106567309,0.5459020559395101,0.35630270851848334,0.35938980779806584,0.3452406027666459,0.4622931171174834,0.3344357552881071,0.14226382513409477,0.3205438085299857
36,0.28349861717499536,0.3341784970148085,0.5312383343614931,0.2467106840933036,0.24825423373309488,0.3393236624807794,0.5639101350704082,0.6439174580662554,0.21481065820428413,0.6441747163395539,0.2014332279927599,0.25803004811843955,0.36710755599702216,0.31334057687762645,0.44042616388710715,0.2958470142933255,0.25391391574566285,0.24002196898754144,0.3568172250650804,0.23899293589434728,0.16747513591735208,0.2150679164775827
37,0.27500909415614344,0.3256889739959566,0.5227488113426412,0.2384784193477502,0.24002196898754147,0.33083413946192747,0.5556778703248548,0.635685193320702,0.20657839345873072,0.635685193320702,0.19320096324720648,0.2495405250995876,0.4826165207080684,0.30485105385877453,0.43219389914155376,0.2873574912744735,0.24568165100010944,0.23178970424198803,0.348584960319527,0.2307606711487939,0.2582873063917381,0.2068356517320293
38,0.23513406179486915,0.28581394163468227,0.48287377898136685,0.2603453725781264,0.26214618049121624,0.29095910710065315,0.5155455796902819,0.595552902686129,0.22844534668910696,0.5958101609594277,0.1582138380786045,0.22947437978230117,0.5044834739384446,0.2649760214975002,0.3920616085069809,0.07743474026286173,0.2055493603655366,0.19165741360741517,0.30845266968495416,0.23127518769539096,0.2801542596221143,0.16670336109745643
39,0.17236304311002443,0.22304292294983755,0.42010276029652216,0.331091397735226,0.3182284840702988,0.22818808841580843,0.4530318192787358,0.5330391422745829,0.2847849085414881,0.5330391422745829,0.21429614165768707,0.21043726755820893,0.5608230357908257,0.2022050028126555,0.3295478480954347,0.0,0.1430355999539904,0.129143653195869,0.26574779631739587,0.24825423373309488,0.3364938214744954,0.10804847478538843
40,0.35938980779806584,0.4103269459111775,0.6071295249845636,0.5181181624232674,0.5561923868714519,0.41521485310384987,0.6400585839667772,0.7200659069626243,0.5227488113426412,0.7200659069626244,0.4378535811541217,0.3974640322462503,0.8569273083574498,0.3892317675006969,0.5165746127834762,0.2757808689760391,0.33006236464203187,0.3161704178839104,0.4527745610054373,0.43528099842113627,0.5744577242756486,0.29507523947342984
41,0.5219770365227456,0.5914367703133524,0.6549795638180927,0.4561189185583183,0.3550164171519906,0.5965819357793233,0.8214256666422506,0.9014329896380977,0.38305756894153187,0.9014329896380978,0.4144430782839542,0.4553471437384227,0.05479601221258984,0.5705988501761703,0.6979416954589496,0.6657844112966316,0.5047407322117432,0.4975375005593839,0.6143327566369229,0.448401170359362,0.17236304311002443,0.47258344804942515
42,0.38280031066823333,0.4525173027321387,0.5757440156421412,0.3169421927038061,0.21583969129747835,0.45740520992481104,0.6822489407877383,0.7622562637835855,0.2732082862430536,0.7622562637835856,0.275266352429442,0.316427676157209,0.06277101868484469,0.4314221243216581,0.5587649696044373,0.5266076854421193,0.3655640063572309,0.3583607747048716,0.4751560307824106,0.30922444450484976,0.03344357552881072,0.3334067221949129
43,0.3334067221949129,0.38408660203472605,0.5811464393814106,0.28684297472787645,0.1890848308744298,0.38923176750069693,0.6140754983636243,0.6940828213594714,0.254942948838857,0.6940828213594714,0.24851149200639341,0.2894155574608619,0.17802272512259237,0.36324868189754395,0.4905915271803232,0.4584342430180053,0.3040792790388789,0.2901873322807575,0.4069825883582965,0.27912522652892013,0.05453875393929131,0.2652332797707988
44,0.3053655704053716,0.35604545024518475,0.5531052875918694,0.2588018229383352,0.16078642081158995,0.3611906157111556,0.5860343465740829,0.6657844112966316,0.2269017970493157,0.6660416695699302,0.22047034021685213,0.26137440567132064,0.2407937438074371,0.3352075301080027,0.4625503753907819,0.3117970272378352,0.27578086897603904,0.2618889222179177,0.3789414365687552,0.2510840747393789,0.06688715105762144,0.23693486970795893
45,0.2330759956084808,0.2837558754482939,0.48081571279497853,0.196288062526789,0.19808887043987883,0.28890104091426483,0.5137447717771921,0.5934948364997408,0.16438803663776952,0.5937520947730393,0.15101060642624525,0.20760742655192493,0.313597835150925,0.26291795531111184,0.39026080059389107,0.2454243927268109,0.20374855245244677,0.18959934742102683,0.3066518617718643,0.1885703143278327,0.13325978556864573,0.1646452949110681
46,0.2523703661058716,0.3030502459456847,0.4998528250190708,0.2155824330241798,0.21712598266397107,0.30793815313835704,0.5327818840012843,0.6127892069971316,0.18368240713516032,0.6127892069971316,0.17030497692363605,0.22664453877601717,0.45972053438449795,0.28195506753520405,0.40929791281798333,0.18882757260113125,0.22278566467653904,0.20889371791841763,0.3256889739959566,0.20786468482522347,0.23539132006816768,0.18393966540845888
47,0.1785372416691895,0.2292171215090026,0.4262769588556872,0.21172355892470163,0.21815501575716525,0.2343622869749735,0.4589487595646023,0.5389560825604495,0.18445418195505595,0.5392133408337481,0.10161701795292483,0.1728775596566215,0.46049230920439355,0.20837920137182053,0.3354647883813012,0.1304299445623618,0.14895254023985693,0.13506059348173555,0.2518558495592745,0.1746783675697113,0.2361630948880633,0.1101065409717768
48,0.11293638197806077,0.16361626181787392,0.3606760991645585,0.2647187632242017,0.2711502200566653,0.1687614272838448,0.3933478998734736,0.47335522286932075,0.237449386254556,0.47361248114261933,0.1548694805257234,0.1510106064262453,0.5134875135038937,0.14277834168069187,0.2698639286901725,0.058654886312068055,0.08335168054872827,0.06945973379060683,0.20606387691213368,0.18882757260113123,0.28915829918756336,0.04836455538012624
49,0.16413077836447104,0.21481065820428416,0.41161323727767024,0.322601874716374,0.36067609916455856,0.21995582367025504,0.44454229625988384,0.5245496192557311,0.32723252363574784,0.5248068775290295,0.24233729344722837,0.20220500281265552,0.6614110206505563,0.19371547979380355,0.3210583250765828,0.07846377335605592,0.13454607693513848,0.1206541301770171,0.2572582732985439,0.24002196898754147,0.3789414365687552,0.09955895176653651
50,0.4499447199991533,0.5520762544986753,0.600183551605503,0.4026091977122212,0.4005511315258329,0.5245496192557311,0.7493933501186584,0.9055491220108745,0.32826155672894197,0.905806380284173,0.34241076176036195,0.383572085488129,0.0,0.4985665336525781,0.6259093789353573,0.5937520947730394,0.4327084156881509,0.4255051840357916,0.5423004401133306,0.41161323727767024,0.1003307265864321,0.4005511315258329
51,0.3866591847677115,0.4561189185583183,0.5796028897416194,0.32080106680328424,0.21944130712365797,0.4612640840242892,0.685850556613918,0.7658578796097653,0.27706716034253176,0.7661151378830637,0.27912522652892013,0.3200292919833886,0.06637263451102432,0.43528099842113627,0.5623665854306169,0.5304665595415976,0.36916562218341054,0.3619623905310512,0.47901490488188875,0.3130833186043279,0.03704519135499035,0.33700833802109254
52,0.2994486301195051,0.3501285099593182,0.5471883473060029,0.25288488265246867,0.15486948052572347,0.3552736754252891,0.5801174062882165,0.659867471010765,0.2209848567634492,0.6601247292840636,0.21455339993098563,0.2554574653854541,0.2333332538817793,0.32929058982213616,0.4566334351049154,0.42447615094259744,0.2701211869634711,0.2559719819320512,0.3730244962828887,0.24516713445351235,0.0007717748198956542,0.23127518769539096
53,0.24593890927340797,0.2966187891132211,0.4934213681866072,0.199117903533073,0.1013597596796263,0.30176395457919203,0.5263504271688209,0.606357750164668,0.1672178776440535,0.6066150084379665,0.16078642081158995,0.20194774453935696,0.2461961675467065,0.2755236107027405,0.40286645598551973,0.3707091718232018,0.21635420784407544,0.20246226108595403,0.319257517163493,0.19140015533411667,0.0,0.17750820857599528
54,0.20529210209223805,0.2559719819320512,0.4530318192787358,0.15872835462520157,0.16027190426499288,0.26111714739802205,0.4859608782609494,0.565710942983498,0.1268283287361821,0.5659682012567966,0.1134508985246579,0.169790460377039,0.28555668336138373,0.2351340617948691,0.36247690707764835,0.3303196229153304,0.17596465893620405,0.16181545390478408,0.2788679682556216,0.15101060642624525,0.06148472731835197,0.13711865966812392
55,0.12502752082309238,0.17570740066290547,0.3727672380095901,0.11602348125764328,0.11756703089743459,0.18085256612887637,0.4056962969918037,0.48544636171435235,0.08412345536862381,0.4857036199876509,0.039103257541378666,0.11036379924507533,0.4185592106567309,0.1548694805257234,0.28221232580850264,0.2500550416461847,0.09570007766705835,0.08155087263563837,0.1986033869864759,0.10830573305868701,0.13583236830163117,0.05659682012567968
56,0.07254683307018939,0.12322671291000253,0.3202865502566871,0.1633590035445754,0.17159126829012877,0.12837187837597341,0.35295835096560224,0.43296567396144936,0.13814769276131805,0.43322293223474795,0.05325246257279859,0.06688715105762144,0.4723261897761266,0.10238879277282043,0.22947437978230115,0.19757435389328173,0.04296213164085683,0.02907018488273544,0.14612269923357296,0.12631381218958504,0.18985660569432541,0.004116132372776693
57,0.06457182659793453,0.11525170643774768,0.31205428551113373,0.22304292294983755,0.26111714739802205,0.12039687190371856,0.34498334449334733,0.4249906674891945,0.22767357186921133,0.42524792576249304,0.14277834168069187,0.10264605104611901,0.5618520688840198,0.09441378630056557,0.2214993733100463,0.13300252729534723,0.034987125168601974,0.021095178410480586,0.15769932153200744,0.14046301722100496,0.27938248480221867,0.0
