,T32001,T32002,T32003,T32004,T32005,T32006,T32008,T32009,T32010,T32011,T32012,T32013,T32014
33,0.5597440715788875,0.8249831370562124,0.4474261372912728,0.2565383804268759,0.3746567714147899,0.5209864745359781,0.4582360793236488,0.6356773229282608,0.6902543473356229,0.0,0.32456191809402285,0.16768593006319948,0.13868364656170273
34,0.5207228174132372,0.7856982257678213,0.4081412260028817,0.2314909537664923,0.33537186012639886,0.4959390478755946,0.4189511680352577,0.6103662391451363,0.6652069206752393,0.105199191973611,0.2852770068056318,0.2570656946723576,0.23887335320323697
35,0.5030577901895983,0.7680331985441824,0.3904761987792428,0.11363621990131911,0.3179704900255008,0.3780843140104214,0.40128614081161884,0.4925115052799632,0.5470885296873252,0.13868364656170273,0.26761197958199284,0.29055014926044936,0.2726214649140696
36,0.39495836986583766,0.6601974353431627,0.23755506758953254,0.051676796057212426,0.22015369748863448,0.31612489016631473,0.293450377610599,0.43055208143585644,0.4851291058432185,0.24282821004435018,0.2111893553154446,0.35567345857744664,0.3765023712739761
37,0.38652134193812954,0.6514967502927136,0.22911803966182442,0.3206070612529096,0.21145301243818543,0.30768786223860656,0.28474969256015004,0.4221150535081483,0.4766920779155104,0.3765023712739761,0.20275232738773646,0.4487444229049772,0.4946207622618902
38,0.34539083079055233,0.6103662391451363,0.15160284557600578,0.3522459159818152,0.2341275249939011,0.1307739328794763,0.24388283853531367,0.24520112414901807,0.300041805679121,0.3991768838296918,0.2254268399434521,0.4714189354606928,0.5172952748176058
39,0.28132214996451854,0.5462975583191026,0.061168452475884094,0.4099868258620678,0.2918684348741537,0.18851484275972896,0.19985209903758677,0.3029420340292707,0.35409151584100135,0.45691779370994445,0.28290409270096384,0.5288961882182046,0.5747725275751177
40,0.47300087819713804,0.7379762865517221,0.25469278056768974,0.5070126470307116,0.5354876162867265,0.5107038467490839,0.39153082727020627,0.6251310380186257,0.648332864819823,0.7005369751225172,0.5267869312362775,0.7730426838762592,0.8471303353664463
41,0.6588791497294582,0.9238545580840423,0.5462975583191026,0.4057683118982138,0.42264236775363007,0.6699527488845751,0.5571075003514787,0.7846435972768577,0.83922062168422,0.15977621638097306,0.3730748286783447,0.16768593006319948,0.05642262426654826
42,0.5162406463266423,0.7812160546812263,0.40365905491628673,0.2631298084953979,0.28000386435081415,0.5275779026045002,0.4147326540714037,0.6420050938740419,0.696582118281404,0.02715668364231061,0.2386096960804961,0.09359827857301228,0.06433233794877463
43,0.4463715088003092,0.7113469171548933,0.33378991738995367,0.15713964515356427,0.2612842086362117,0.42158773926266657,0.3445998594223297,0.5362785876549492,0.5908556120623113,0.048776567707062735,0.2109256981927037,0.20064307040580942,0.18245072893668873
44,0.41736922529881243,0.6826082907761374,0.30505129101119777,0.06802353766714692,0.23228192513471493,0.3327352888989901,0.31586123304357383,0.4471624801685319,0.5017395045758939,0.12892833302029016,0.18218707181394783,0.25258352358576275,0.24704672400820424
45,0.3432815738086253,0.6085206392859502,0.18587827153232017,0.0,0.16847690143142208,0.2644480941091023,0.24177358155338663,0.37887528537864407,0.433715966908747,0.18772387139150631,0.15977621638097306,0.3208707183756505,0.3213980326211323
46,0.36305585801419127,0.6280312663687753,0.12813736165206752,0.3261438608304681,0.18798752851424716,0.20644352710610875,0.2615478657589526,0.3211343754983914,0.3757113999057535,0.35330054447277875,0.17928684346379817,0.42527893898103886,0.47115527833795195
47,0.28738626378755877,0.5526253292648837,0.11152696291939213,0.1603035306264548,0.18904215700521065,0.2030159845104773,0.18587827153232014,0.31744317578001907,0.37202020018738113,0.3540915158410014,0.1803414719547617,0.4263335674720024,0.47220990682891545
48,0.22015369748863448,0.48539276296595946,0.0,0.21461689791107602,0.24335552428983187,0.23966432457145959,0.13894730368444358,0.35435517296374225,0.37729334264219877,0.40840488312562256,0.23465483923938288,0.4806469347566236,0.5265232741135366
49,0.2726214649140695,0.5375968732686536,0.052467767425435075,0.306633233747643,0.33510820300365796,0.30847883360682915,0.19115141398713775,0.42290602487637097,0.44610785167756833,0.5004212189621896,0.326407517953209,0.5726632705931906,0.6467509220833778
50,0.5850551553620119,0.9283367291706371,0.47247356395165635,0.3319443175307675,0.3443362022995888,0.5963924116398698,0.48328350598403236,0.7108196029094115,0.7653966273167736,0.08595222201352681,0.3169158615345373,0.015555770241711897,0.0
51,0.5199318460450146,0.7851709115223396,0.40735025463465907,0.2668210082137702,0.28369506406918643,0.5312691023228725,0.418423853789776,0.6456962935924142,0.7002733179997763,0.06723256629892432,0.2423008957988684,0.0,0.06802353766714697
52,0.4115687685985131,0.6765441769530971,0.29898717718815754,0.1734863867634988,0.22648146843441558,0.42264236775363007,0.30979711922053355,0.5373332161459127,0.5919102405532748,0.15634867378534167,0.1761229579909076,0.18482364304135662,0.23913701032597787
53,0.35646442994566924,0.6214398383002533,0.24388283853531367,0.11574547688324616,0.17137712978157177,0.3678016862235271,0.25495643769043064,0.48222887749306886,0.536805901900431,0.21171666956092638,0.12128227646080464,0.18429632879587488,0.25258352358576275
54,0.3150702616753511,0.5800456700299352,0.20248867026499556,0.029265940624237652,0.12998296151125366,0.2937140347333399,0.21329861229737163,0.40840488312562256,0.4629819075329846,0.1748046723772032,0.1210186193380638,0.24704672400820424,0.2929230633651173
55,0.2325455822574558,0.4977846477347807,0.12075496221532289,0.057477252757511754,0.0862158791362676,0.25522009481317154,0.1310375900022172,0.36964728608271324,0.4242243104900753,0.25126523797205835,0.07725153696307774,0.3235072896030593,0.3978585982159874
56,0.17875952921831637,0.4439985946956413,0.09913507815057077,0.11284524853309646,0.14132021778911147,0.2602295801452482,0.07725153696307774,0.3749204285375308,0.42949745294489294,0.30636957662490216,0.13261953273866245,0.37887528537864407,0.45296293686883127
57,0.1705861584133491,0.4355615667679332,0.03322079746535084,0.2045979272469226,0.23333655362567846,0.31612489016631473,0.0893797646091582,0.43055208143585644,0.45349025111431296,0.39838591246146915,0.2243722114524886,0.47062796409247015,0.5447156155826574
